trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
860,False,"{'a': 0.6, 'e': 0.42298004039277043}",20,0,-78.51612101907925,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
861,False,"{'a': 0.6, 'e': 0.4225570603523776}",20,7,-1.6529976524449401,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
862,False,"{'a': 0.6, 'e': 0.4221345032920253}",30,0,-83.5869576687495,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
863,False,"{'a': 0.6, 'e': 0.42171236878873325}",20,0,-45.437005437157964,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
864,False,"{'a': 0.6, 'e': 0.4212906564199445}",20,0,-32.00775433693835,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
865,False,"{'a': 0.6, 'e': 0.42086936576352457}",25,13,19.616562378109922,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.6, 'e': 0.42044849639776105}",25,0,-13.6709206506497,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
867,False,"{'a': 0.6, 'e': 0.4200280479013633}",25,0,-83.12570992796586,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",0
868,False,"{'a': 0.6, 'e': 0.4196080198534619}",25,16,6.743905901181102,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
869,False,"{'a': 0.6, 'e': 0.41918841183360844}",25,12,-7.710053478013978,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
870,False,"{'a': 0.6, 'e': 0.41876922342177486}",20,13,-3.663534365755972,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
871,False,"{'a': 0.6, 'e': 0.41835045419835304}",25,9,16.57961476030185,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.6, 'e': 0.4179321037441547}",20,0,28.298259288583097,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
873,False,"{'a': 0.6, 'e': 0.41751417164041055}",30,2,-33.611829292400806,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 1}",1
874,False,"{'a': 0.6, 'e': 0.4170966574687701}",20,0,-167.60673207665718,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 4}",1
875,False,"{'a': 0.6, 'e': 0.41667956081130136}",25,13,1.8893469228209616,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
876,False,"{'a': 0.6, 'e': 0.41626288125049005}",25,0,-1.1544563864392359,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
877,False,"{'a': 0.6, 'e': 0.4158466183692396}",20,12,14.292192830864876,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.6, 'e': 0.41543077175087034}",20,4,-20.63911428872913,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
879,False,"{'a': 0.6, 'e': 0.41501534097911946}",20,6,-16.722796252524443,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
880,False,"{'a': 0.6, 'e': 0.41460032563814037}",25,0,-49.391416113876055,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
881,False,"{'a': 0.6, 'e': 0.4141857253125022}",25,7,-22.41627077548817,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
882,False,"{'a': 0.6, 'e': 0.4137715395871897}",30,19,-22.779875899062706,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
